Col1,Col2,Col3,Col4
WPU_TXLKE001.GenWattsNew,10/21/2019 19:57:50,76,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 19:58:00,78,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 19:58:10,66,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 19:58:20,89,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 19:58:30,14,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 19:58:40,69,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 19:58:50,87,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 19:59:00,93,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 19:59:10,14,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 19:59:20,13,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 19:59:30,86,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 19:59:40,94,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 19:59:50,20,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:00:00,76,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:00:10,64,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:00:20,75,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:00:30,14,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:00:40,64,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:00:50,13,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:01:00,97,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:01:10,70,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:01:20,37,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:01:30,77,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:01:40,43,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:01:50,3,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:02:00,38,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:02:10,80,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:02:20,95,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:02:30,99,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:02:40,40,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:02:50,44,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:03:00,85,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:03:10,5,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:03:20,86,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:03:30,88,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:03:40,92,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:03:50,10,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:04:00,75,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:04:10,64,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:04:20,23,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:04:30,18,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:04:40,92,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:04:50,45,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:05:00,8,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:05:10,81,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:05:20,91,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:05:30,92,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:05:40,18,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:05:50,28,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:06:00,73,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:06:10,36,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:06:20,61,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:06:30,95,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:06:40,58,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:06:50,65,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:07:00,39,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:07:10,2,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:07:20,24,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:07:30,87,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:07:40,75,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:07:50,89,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:08:00,91,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:08:10,93,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:08:20,73,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:08:30,68,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:08:40,2,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:08:50,90,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:09:00,34,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:09:10,88,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:09:20,72,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:09:30,66,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:09:40,38,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:09:50,1,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:10:00,89,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:10:10,79,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:10:20,78,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:10:30,91,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:10:40,69,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:10:50,61,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:11:00,12,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:11:10,46,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:11:20,63,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:11:30,68,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:11:40,26,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:11:50,5,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:12:00,83,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:12:10,89,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:12:20,46,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:12:30,21,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:12:40,49,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:12:50,90,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:13:00,85,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:13:10,88,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:13:20,89,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:13:30,34,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:13:40,27,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:13:50,98,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:14:00,71,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:14:10,40,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:14:20,80,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:14:30,2,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:14:40,58,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:14:50,30,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:15:00,55,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:15:10,8,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:15:20,97,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:15:30,60,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:15:40,7,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:15:50,78,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:16:00,86,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:16:10,47,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:16:20,33,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:16:30,63,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:16:40,76,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:16:50,29,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:17:00,27,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:17:10,24,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:17:20,67,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:17:30,69,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:17:40,84,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:17:50,12,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:18:00,44,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:18:10,14,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:18:20,39,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:18:30,82,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:18:40,80,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:18:50,50,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:19:00,11,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:19:10,56,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:19:20,52,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:19:30,80,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:19:40,20,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:19:50,30,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:20:00,80,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:20:10,10,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:20:20,88,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:20:30,34,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:20:40,13,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:20:50,19,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:21:00,8,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:21:10,23,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:21:20,83,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:21:30,67,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:21:40,34,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:21:50,3,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:22:00,58,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:22:10,23,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:22:20,13,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:22:30,61,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:22:40,7,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:22:50,4,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:23:00,31,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:23:10,3,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:23:20,55,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:23:30,68,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:23:40,57,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:23:50,45,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:24:00,90,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:24:10,73,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:24:20,27,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:24:30,47,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:24:40,50,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:24:50,50,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:25:00,27,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:25:10,7,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:25:20,27,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:25:30,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:25:40,82,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:25:50,66,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:26:00,41,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:26:10,93,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:26:20,12,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:26:30,49,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:26:40,62,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:26:50,61,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:27:00,29,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:27:10,77,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:27:20,79,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:27:30,37,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:27:40,24,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:27:50,58,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:28:00,38,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:28:10,50,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:28:20,49,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:28:30,49,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:28:40,50,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:28:50,18,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:29:00,74,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:29:10,13,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:29:20,53,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:29:30,43,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:29:40,43,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:29:50,39,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:30:00,91,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:30:10,60,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:30:20,73,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:30:30,33,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:30:40,41,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:30:50,28,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:31:00,75,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:31:10,55,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:31:20,40,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:31:30,46,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:31:40,20,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:31:50,14,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:32:00,92,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:32:10,81,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:32:20,41,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:32:30,93,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:32:40,40,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:32:50,80,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:33:00,65,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:33:10,54,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:33:20,49,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:33:30,69,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:33:40,10,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:33:50,1,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:34:00,2,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:34:10,77,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:34:20,56,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:34:30,10,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:34:40,29,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:34:50,70,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:35:00,13,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:35:10,97,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:35:20,50,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:35:30,72,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:35:40,57,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:35:50,2,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:36:00,88,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:36:10,96,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:36:20,36,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:36:30,52,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:36:40,61,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:36:50,69,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:37:00,18,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:37:10,91,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:37:20,30,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:37:30,35,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:37:40,57,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:37:50,68,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:38:00,76,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:38:10,80,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:38:20,73,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:38:30,73,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:38:40,77,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:38:50,88,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:39:00,89,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:39:10,23,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:39:20,51,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:39:30,73,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:39:40,31,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:39:50,64,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:40:00,71,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:40:10,65,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:40:20,26,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:40:30,70,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:40:40,34,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:40:50,23,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:41:00,63,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:41:10,20,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:41:20,24,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:41:30,40,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:41:40,6,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:41:50,43,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/21/2019 20:42:00,44,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/21/2019 20:42:10,14,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/21/2019 20:42:20,93,WPU_TXLKE001.GenWattsNew01
